StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,C2,C3_First Click,C3_Last Click,C3_Page Submit,C3_Click Count,D1_1,W2T_First Click,W2T_Last Click,W2T_Page Submit,W2T_Click Count,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W2_16,W2_17,W2_18,W2_19,W2_20,W3T_First Click,W3T_Last Click,W3T_Page Submit,W3T_Click Count,W3_1,W3_2,W3_3,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W3_12,W3_13,W3_14,W3_15,W3_16,W3_17,W3_18,W3_19,W3_20,W4T_First Click,W4T_Last Click,W4T_Page Submit,W4T_Click Count,W4_1,W4_2,W4_3,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,W4_12,W4_13,W4_14,W4_15,W4_16,W4_17,W4_18,W4_19,W4_20,W5T_First Click,W5T_Last Click,W5T_Page Submit,W5T_Click Count,W5_1,W5_2,W5_3,W5_4,W5_5,W5_6,W5_7,W5_8,W5_9,W5_10,W5_11,W5_12,W5_13,W5_14,W5_15,W5_16,W5_17,W5_18,W5_19,W5_20,W6T_First Click,W6T_Last Click,W6T_Page Submit,W6T_Click Count,W6_1,W6_2,W6_3,W6_4,W6_5,W6_6,W6_7,W6_8,W6_9,W6_10,W6_11,W6_12,W6_13,W6_14,W6_15,W6_16,W6_17,W6_18,W6_19,W6_20,P1,P2,P2_5_TEXT,P3,P4,D2,D3_1,D4_1,D5,D5_2_TEXT,D6,D6_11_TEXT,D7,D7_17_TEXT,D8,D9,D9_6_TEXT,D10,C7,MTurkCode
2/24/17 7:29,2/24/17 7:41,IP Address,204.108.237.194,100,724,TRUE,2/24/17 7:41,R_3RxZo1YBiJkYVsx,,,,,40.0308075,-75.44989777,anonymous,I understand and agree to proceed,,,,,1955,3.807,97.723,120.793,4,federal,state,local,bureaucracy,regulation,judiciary,legislature,executive,president,governor,legislation,law,gerrymander,election,vote,rights,tax,responsibility,accountability,people,2.712,114.369,120.901,2,liberty,freedom,speech,assembly,religion,equality,commonwealth,law,innovation,determination,tolerance,democracy,welcoming,caring,cooperation,justice,rights,happiness,representation,environment,5.671,54.855,120.889,2,tolerant,rights,equality,immigration,refugee,worker,women,freedom,liberty,liberal,progressive,regulation,security,fairness,justice,environment,sensible,rational,speech,debate,2.518,118.029,120.755,2,conservative,illogical,irrational,moneyed,greedy,gerrymander,hypocritical,insecure,traditional,evangelical,white,male,bigot,racist,intolerant,selfish,mean,cruel,uncaring,,3.19,27.608,120.949,2,commonwealth,well-being,frustrated,trapped,retiree,disabled,poor,poverty,striving,determined,survival,worn,exhausted,hungry,homeless,ghetto,barrio,worried,anxious,,2. Liberal,Democrat,,6,3,Female,Pennsylvania,Pennsylvania,English,,Buddhist,,"Professional School Degree (For example: MD, DDS, DVM, LLB, JD)",,No,White,,Both parents born in the U.S.,"Yes, I agree",18
2/24/17 7:29,2/24/17 7:43,IP Address,99.3.18.80,100,787,TRUE,2/24/17 7:43,R_3ijU7DY6PBHu8Zi,,,,,41.48170471,-81.80239868,anonymous,I understand and agree to proceed,,,,,1956,4.117,4.117,120.847,1,rule,law,structure,Washington,capital,vote,nation,represent,bureaucracy,tax,defense,courts,police,leaders,forum,force,,,,,6.644,6.644,120.79,1,freedom,liberty,pie,small town,patriotism,duty,equality,choice,immigrant,church,white,individual,free speech,,,,,,,,3.976,39.56,121.253,3,left,blue,social,share,minorities,urban,new deal,cooperative,rights,,,,,,,,,,,,14.439,14.439,120.705,1,conservative,red,trump,right,constitution, free trade,libertarian, freedom,individual, cuts,austerity, strict,business,defense,,,,,,,6.486,117.946,120.8,3,poor,poverty,food stamps,handout,charity,bureaucracy,waste,cheat,morality,queen,fraud,duty,program,income,emergency,aid,dependence,,,,1. Extremely liberal,Democrat,,4,6,Male,Ohio,Ohio,English,,Other (please specify),none,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",73
2/24/17 7:30,2/24/17 7:43,IP Address,108.84.162.53,100,771,TRUE,2/24/17 7:43,R_22VcB5CsTOamBel,,,,,41.92230225,-87.75550079,anonymous,I understand and agree to proceed,,,,,1965,6.164,94.269,120.629,12,Washington,republic,democracy,laws,direction,President,guidance,bureaucracy,levels,justice,people,types,,,,,,,,,2.396,117.881,120.621,7,wealth,help,freedom,peace,liberty,religion,life,pursuit,happiness,dream,ownership,business,development,equality,fair,justice,profit,,,,2.641,105.417,120.639,14,Liberal,concerned,blue collar,unions,global,environmentalist,regulation,welfare,share,powerless,confused,disjointed,,,,,,,,,1.422,52.239,120.611,15,conservative,white collar,Christian,fiscal,Reagan,trickle down,old,white,Trumpism,,,,,,,,,,,,4.243,95.865,120.645,10,poor,help,assist,handout,care,housing,medical,food stamps,poverty,fixed income,voucher,health,benefit,supportive,outreach,maintain,hungry,,,,3. Slightly liberal,Independent,,4,4,Female,Illinois,Illinois,English,,Protestant,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",53
2/24/17 7:40,2/24/17 7:52,IP Address,139.137.128.61,100,710,TRUE,2/24/17 7:52,R_110eNWEDxWcwMI6,,,,,41.50740051,-81.6053009,anonymous,I understand and agree to proceed,,,,,1993,1.711,1.711,120.47,1,power ,voice ,people ,politicians ,quarrelsome ,democracy ,legislative ,executive ,judicial ,DC ,congress ,senate ,policy ,lobbyists ,laws ,bills ,republicans ,parties ,corruption ,control ,1.436,85.556,120.463,7,freedom ,liberty ,society ,trade ,capitalism ,rights ,justice ,individualistic ,state ,power ,democracy ,people ,,,,,,,,,1.54,96.729,120.458,4,liberal ,justice ,rights ,advocate ,left ,blue ,donkey ,media ,progressive ,young ,modern ,freedom ,protest ,Clinton ,Obama ,,,,,,20.335,80.415,120.47,2,conservative ,right ,elephant ,red ,stubborn ,traditional ,strict ,guns ,old ,Trump,control ,president ,,,,,,,,,5.652,75.953,120.474,3,money ,food stamps ,housing ,poor ,help ,aid ,black ,lazy ,restructure ,need ,poverty ,assistance ,public ,taxes ,jobs ,,,,,,2. Liberal,Democrat,,6,3,Female,Ohio,Illinois,English,,Muslim/Islam,,"Bachelor's degree (For example: BA, AB, BS)",,No,Asian,,Both parents born in another country,"Yes, I agree",99
2/24/17 7:43,2/24/17 7:57,IP Address,99.182.41.225,100,806,TRUE,2/24/17 7:57,R_1cSQLaj4BYJX0iu,,,,,35.79119873,-78.48110199,anonymous,I understand and agree to proceed,,,,,1967,2.84,64.165,120.493,6,big,taxes,regulations,schools,congress,president,abuse,oversight,wasteful spending,FBI,big brother,laws,,,,,,,,,1.78,98.224,120.5,4,freedom,loyal,rights,mobility,work,earn,respect,education,support,individual,awesome,,,,,,,,,,1.745,71.85,120.484,4,liberal,rebellious,abortion,selfish,agenda,Clinton,limelight,media,taxes,,,,,,,,,,,,1.799,118.345,120.487,7,pro life,government,Trump,election,conservative,right wing,pro marriage,values,ethical,traditional,respectful,God,,,,,,,,,2.33,118.028,120.517,4,poor,charity,government assistance,aid,help ,needy,benefits,entitlement,food stamps,wick,taxes,help,abused,needed,h,,,,,,6. Conservative,Republican,,2,7. Government should let each person get ahead on their own,Female,North Carolina,Arizona,English,,Other (please specify),in Christ alone,"Bachelor's degree (For example: BA, AB, BS)",,Yes,White,,One parent born in the U.S.,"Yes, I agree",19
2/24/17 7:45,2/24/17 7:57,IP Address,162.27.9.20,100,715,TRUE,2/24/17 7:57,R_cGztOahEJekIsuZ,,,,,41.82510376,-88.20490265,anonymous,I understand and agree to proceed,,,,,1977,1.805,1.805,120.544,1,ruling,corrupt,over-bearing,bad,self-serving,spending,budget,political,taxes,wasting,biased,one-sided,,,,,,,,,19.77,19.77,120.545,1,religion,cherish,changing,family,friends,freedom,liberty,speech,dream,all,love,caring,selfless,house,children,country,rights,,,,1.55,1.55,120.511,1,good,blue,right,Clinton,Sanders,open-minded,friendly,city,donkey,liberal,progressive,helpful,caring,inspiring,hopeful,forward-looking,environment,smart,hard-working,proud,1.72,113.669,120.54,2,bad,conservative,selfish,violent,Christian,left,homophobic,old,stubborn,religious,unhelpful,Trump,Ryan,red,elephant,rural,biased,evil,untrustworthy,racist,1.45,1.45,120.547,1,poor,handouts,stamps,free,unemployed,burden,unintelligent,dirty,sad,depressing,taxes,bankrupt,small,homeless,lazy,,,,,,2. Liberal,Democrat,,3,5,Male,Pennsylvania,Pennsylvania,English,,Agnostic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",56
2/24/17 7:50,2/24/17 8:04,IP Address,172.72.9.190,100,826,TRUE,2/24/17 8:04,R_25LcmkGD6rFyALo,,,,,35.23440552,-80.90910339,anonymous,I understand and agree to proceed,,,,,1973,2.952,111.526,120.508,4,big,bloated,liars,federal,scammers,subsidy,lobbyist,takers,ego,laws,back talk,sprawling,contentious,unproductive,argument,defy,people,big brother,separated,balanced,2.563,112.952,120.522,7,different,faith,hope,love,productivity,working,truth,belonging,nationalism,rights,freedom,liberty,justice,independence,family,neighbors,welcoming,,,,2.234,119.378,120.526,15,liberal,free,rights,rebel,bleeding heart,socialists,Carter,Kennedy,Obama,Pelosi,Obamacare,Legislation,interference,regulations,riots,discontent,chanting,poverty,abortion,planned parenthood,2.022,99.029,120.54,6,liars,conservative,old,rigid,nationalism,stogy,stern,staunch,measured,analytical,resistant,consistent,Trump,Reagan,,,,,,,2.008,113.108,120.562,8,handout,free,taking advantage,abuse,lies,insufficient,baby makers,poor,state,policy,victim,recipient,"""gimmie""",entitled,check,grocery,unemployed,,,,3. Slightly liberal,Independent,,2,6,Female,North Carolina,Ohio,English,,Jewish,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",33
2/24/17 7:53,2/24/17 8:07,IP Address,68.41.8.110,100,806,TRUE,2/24/17 8:07,R_2fHBw62eKUccsSg,,,,,41.8618927,-84.60379791,anonymous,I understand and agree to proceed,,,,,1965,2.418,119.895,120.788,18,USA,big,states rights,bloated,president,courts,congress,oversight,democratic,communist,socialist,Republic,red tape,bureaucrat,confederate,,,,,,3.075,58.576,120.717,10,traditional,family,marriage,church,education,normal,mentally ill,mom,,,,,,,,,,,,,2.178,100.017,120.715,14,Clintons,liberal,blacks,gays,losers,left,socialists,welfare,feminists,gays again,hippies,anti-American,media,,,,,,,,2.269,118.031,120.755,19,Trump,Ryan,Cruz,Lincoln,neo cons,paleocons,Reaganomics,Bush,Texas,small government,anti-gay,anti-illegal aliens ,wall,borders,winners,majority,family,tradition,,,2.556,119.168,120.806,12,blacks,Hispanics,Muslim,democrats,POOR,expensive,Medicaid,taxes,women,WIC,unemployed,lazy,,,,,,,,,6. Conservative,Republican,,1. Government should provide many fewer services,7. Government should let each person get ahead on their own,Female,Michigan,Texas,English,,Catholic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in another country,"Yes, I agree",77
2/24/17 7:55,2/24/17 8:07,IP Address,69.197.92.114,100,748,TRUE,2/24/17 8:07,R_2R1UIq05sJ4oEgx,,,,,42.42570496,-88.9878006,anonymous,I understand and agree to proceed,,,,,1974,3.343,117.431,120.562,4,large,overpowered,overbearing,controlling,excessive,burden,regulatory,growing,turning,strong,courageous,informed,,,,,,,,,2.025,70.827,120.569,5,faith,trust,integrity,hard work,republican,conservative,family,core,earn,deserve,strength,courageous,empowered,beliefs,worth,selfless,,,,,2.057,21.402,120.6,2,liar,thief,socialist,unemployed,liberal,donkey,Hillary,welfare,uneducated,robber,Obamacare,unwilling,immoral,unfaithful,unknowing,,,,,,2.109,2.109,120.558,1,conservative,faithful,trustworthy,honest,integrity,worker,elephant,red,employed,Reagan,Trump,values,earner,achieve,deserve,,,,,,2.297,17.017,120.574,3,overused,abused,damaging,enabler,broken,stolen,theft,overfunded,dishonest,crutch,selfish,,,,,,,,,,6. Conservative,Republican,,1. Government should provide many fewer services,7. Government should let each person get ahead on their own,Male,Illinois,Illinois,English,,Protestant,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",15
2/24/17 8:03,2/24/17 8:15,IP Address,184.171.158.247,100,720,TRUE,2/24/17 8:15,R_1gvCmtq6kh37wgr,,,,,44.49290466,-73.22530365,anonymous,I understand and agree to proceed,,,,,1995,1.823,117.87,120.464,18,Wasteful,Inefficient,Taxes,Infrastructure,Military,Education,Retirement,Bureaucracy,Legislature,Presidency,Judiciary,Large,IRS,Superpower,Organized,Hierarchy,,,,,2.222,120.446,120.474,18,Patriotism,Freedom,Assembly,Speech,Religion,Dedication,Capitalism,Globalization,Power,English,Guns,Education,Wealth,Manifest Destiny,Western,Land,,,,,2.627,118.598,120.477,18,Liberal,Science,Medicare,Obamacare,Environmental,Educated,Handouts,East Coast,West Coast,Wealthy,Entitled ,Giving,Global Warming,Safety,Infrastructure,,,,,,1.765,109.155,120.471,15,Guns,Economy,Land,Business,Wealthy,Trump,Patriotism,CPAC,NRA,Money,Corruption,Rustbelt,Power,English,,,,,,,1.839,105.221,120.481,14,Needy,Important,Misuse,Help,Food,Healthy,Democrat,Liberal,Underserved,Poor,Immigrants,Children,Single Parent,,,,,,,,5. Slightly conservative,Independent,,4,5,Male,New York,New York,English,,Agnostic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",32
2/24/17 8:07,2/24/17 8:20,IP Address,170.248.184.20,100,773,TRUE,2/24/17 8:20,R_3PGjOB2mSYbBoNi,,,,,41.84829712,-87.65170288,anonymous,I understand and agree to proceed,,,,,1976,2.906,2.906,120.482,1,rule,fair,TRUE,lawful,care,,,,,,,,,,,,,,,,3.716,99.426,120.486,3,family,pride,equality,freedom,home,,,,,,,,,,,,,,,,4.548,52.157,120.467,3,liberal,blind,corrupt,unintelligent,lack of common sense,,,,,,,,,,,,,,,,5.313,112.018,120.474,2,Hardworking,conservative,values,pride,safety,family,country,capitalism,equality,,,,,,,,,,,,3.048,59.367,120.467,3,help,corruption,laziness,old ,,,,,,,,,,,,,,,,,6. Conservative,Republican,,4,5,Male,Florida,Illinois,English,,Jewish,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in another country,"Yes, I agree",66
2/24/17 8:06,2/24/17 8:20,IP Address,172.56.41.59,100,888,TRUE,2/24/17 8:20,R_3QQ0uKjGEqPMk2E,,,,,36.12010193,-115.0876999,anonymous,I understand and agree to proceed,,,,,1980,4.771,112.27,120.799,20,Corrupt,Racist,Washington,DC,Senator,Laws,Congress,Lawmaker,PAC,Special interest,1%,White House,Trump,President,Constituents,,,,,,1.803,117.663,120.779,14,Compassion,Immigrants,Hard work,Change,Do what's best,Education,House,Picket fence,Freedom,Liberty,Protest,Free speech,,,,,,,,,2.093,119.287,121.117,14,Healthcare,Obamacare,Middle class,Care,Liberal,Compassion,Correct, Hillary ,Bernie Sanders,Popular vote,Personal rights,,,,,,,,,,7.077,82.506,120.772,12,Evil,Conservative,Hateful,Religious,Extreme,1%,Trump,Racist,Sexist,Don't care,Gun,,,,,,,,,,1.876,111.561,120.869,18,Worst case,Compassion,Food stamps,Money,Children,Medicaid,Minimum wage,Housing,Poor,Unfair,insufficient,Help,Homeless,insufficient,,,,,,,1. Extremely liberal,Democrat,,7. Government should provide many more services,2,Female,Nevada,Nevada,English,,Atheist,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",49
2/24/17 8:11,2/24/17 8:24,IP Address,66.162.45.162,100,772,TRUE,2/24/17 8:24,R_2f8rETUi2WUYT4b,,,,,34.17160034,-118.3216019,anonymous,I understand and agree to proceed,,,,,1989,3.409,3.409,120.961,1,deceptive,few in power,easily swayed,corrupt,in debt,complicated,federal,democracy,president,senate,judicial,legislative,power,laws,,,,,,,2.416,113.577,120.758,3,White Picket fence,Family,Better life for Family,Immigrants,Equality,Freedom,Justice,Liberty,Red White and Blue,Protests,Balance,,,,,,,,,,5.076,5.076,121.147,1,Obama,Equality,Higher Taxes,Liberal,Blue,Donkey,Hillary,Pro Choice,Help for underprivileged,level playing field,,,,,,,,,,,1.061,2.007,121.032,2,red,Asshole Trump,Elephant,conservative,old white guys,privatize everything,Pro Life,Southern and Central States,Rural Areas,Traditional,,,,,,,,,,,2.648,2.648,121.034,1,Poor,Underprivileged,Low Income,Abused privilege sometimes,Lots of kids,Jobless,taxes,government,,,,,,,,,,,,,4. Moderate; middle of the road,Independent,,4,5,Female,California,New York,English,,Spiritual but not religious,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",30
2/24/17 8:17,2/24/17 8:30,IP Address,66.44.61.126,100,733,TRUE,2/24/17 8:30,R_5BWSujuMv11b0VH,,,,,38.93449402,-77.05960083,anonymous,I understand and agree to proceed,,,,,1963,2.726,2.726,120.504,1,awful,necessary,federal ,state,divided,joke,threatened,scary,control,,,,,,,,,,,,2.704,2.704,120.506,1,joke,misused,hypocritical,meaningless,front,cloak,misunderstood,backwards,,,,,,,,,,,,,2.022,2.022,120.533,1,better,focused,like-minded,struggling,left,strengthening,inclusive,encompassing,correct,helpful,supportive,,,,,,,,,,2.007,87.152,120.546,2,awful,useless,scary,enemy,divided,joke,wrong,repressive,racist,sexist,stupid,misguided,,,,,,,,,2.194,76.785,120.484,11,Good,Necessary,Assistance,Helpful,Temporary,Humane,Children,Household,Abused,,,,,,,,,,,,1. Extremely liberal,Democrat,,6,3,Female,Washington D.C.,Washington D.C.,English,,Catholic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",85
2/24/17 8:18,2/24/17 8:31,IP Address,96.41.14.34,100,740,TRUE,2/24/17 8:31,R_PS2xnjAA9aj3sIx,,,,,34.05140686,-118.1455994,anonymous,I understand and agree to proceed,,,,,1958,3.991,111.358,120.512,12,control,politics,over reach,involved,meddling,big,regulations,laws,money,spending,constitution,,,,,,,,,,3.329,99.407,120.517,10,freedom,justice,opportunity,free market,capitalism,happiness,conservatism,,,,,,,,,,,,,,4.626,111.329,120.515,14,loser,liberal,leftwing,radical,socialist,liar,unreal,blue state,minority,Kennedy,,,,,,,,,,,2.824,112.72,120.517,15,Conservative,wishy-washy,power,majority,Trump,McConnell,Ryan,Texas,Right wing,Elephant,GOP,Red State,Limbaugh,Talk radio,Hannity,,,,,,2.985,115.499,120.515,16,handout,entitlement,payout,lifestyle,mindset,program,poor,unemployed,costly,safety net,,,,,,,,,,,6. Conservative,Republican,,1. Government should provide many fewer services,7. Government should let each person get ahead on their own,Male,California,California,English,,Other (please specify),Spiritual,Associate degree in college -- Academic program,,Yes,White,,Both parents born in the U.S.,"Yes, I agree",21
2/24/17 8:19,2/24/17 8:32,IP Address,104.39.53.7,100,760,TRUE,2/24/17 8:32,R_C9uefxZgKI0LXfX,,,,,40.78489685,-77.84700012,anonymous,I understand and agree to proceed,,,,,1986,2.268,2.268,120.477,1,democratic,republic,executive,judicial,legislative,serving people,,,,,,,,,,,,,,,2.49,2.49,120.491,1,independence,innovation,wealth,success,confidence,bravery,,,,,,,,,,,,,,,1.836,1.836,120.477,1,diverse,liberal,lgbtq friendly,feminist,pro choice,pro gun control,eco friendly,inclusive,atheist,agnostic,,,,,,,,,,,2.081,97.776,120.492,3,white,male,old,conservative,religious,privileged,old fashioned,reactionary,racist,sexist,islamophobic,selfish,pro-death penalty,anti-choice,uninformed,climate change deniers,,,,,6.479,99.653,120.486,2,poor,women,moms,children,food stamps,WIC,Medicaid,underprivileged,low education,,,,,,,,,,,,1. Extremely liberal,Democrat,,6,1. Government should see to jobs and standard of living,Female,Pennsylvania,California,English,,Agnostic,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,Yes,Asian,,Both parents born in another country,"Yes, I agree",3
2/24/17 8:22,2/24/17 8:34,IP Address,98.239.209.87,100,693,TRUE,2/24/17 8:34,R_2400ynIqR0oSfaf,,,,,40.80760193,-79.42199707,anonymous,I understand and agree to proceed,,,,,1984,6.394,6.394,120.475,1,ruling,administrative,president,senate,executive,legislative,judicial,taxes,services,voting,electing,bureaucracy,society,infrastructure,laws,legislation,rules,departments,defense,commerce,1.476,1.476,120.453,1,patriotism,independence,freedom,dedication,innovation,democracy,pride,self-determination,equality,diversity,,,,,,,,,,,27.277,27.277,120.481,1,kind,intelligent,compassionate,liberal,left,society,timid,peaceful,caring,thoughtful,donkey,group-oriented,well-intentioned,principled,educated,empathetic,,,,,3.03,3.03,120.459,1,cold,assertive,self-focused,wealthy,older,bigoted,conservative,right-wing,hawkish,aggressive,staunch,elephant,self-determined,closed-minded,greedy,cruel,misinformation,forceful,traditional,,2.427,2.427,120.48,1,poor,help,support,safety,giving,needy,low-class,aid,low-income,Medicaid,health,food,money,democrat,government,administration,unemployment,hardship,,,2. Liberal,Democrat,,6,4,Male,Pennsylvania,Pennsylvania,English,,Protestant,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,White,,Both parents born in the U.S.,"Yes, I agree",79
2/24/17 8:22,2/24/17 8:34,IP Address,71.168.68.183,100,718,TRUE,2/24/17 8:34,R_2EsGTyb3bwOfzeo,,,,,42.79499817,-71.2256012,anonymous,I understand and agree to proceed,,,,,1990,0,0,120.784,0,liars,corrupt,no,trump,gross,yuck,bad,horrible,heartless,shysters,bad,dishonest,anarchy,question,authority,children,wal mart,military,defense,spending,1.292,2.522,120.868,2,lies,hilarious,funny,dying,unreal,traditional,conventional,past,lame,stupid,bigots,confederate,flag,incest,gross,cousins,dating,trailer,parks,bible,0,0,120.755,0,Corruption,DNC,Fooled,Fraud,Debbie,Wasserman,Schultz,Money,Clintons,Murders,Bad,Duped,Leaving,Bye,Gone,None,,,,,0,0,120.761,0,greed,filth,wealth,mad,fooled,glutton,corrupt,angry,terrorism,domestic,violent,gore,hate,no,selfish,heartless,inhumane,unethical,immoral,disgusting,58.669,58.669,120.835,1,need,have,compassion,empathy,sympathy,love,kindness,giving,receiving,aid,financial,office,stamps,judgment,necessary,family,poor,means,eat,food,1. Extremely liberal,Other party (please specify),Progressive,7. Government should provide many more services,1. Government should see to jobs and standard of living,Female,New Hampshire,New Hampshire,English,,Secular,,Some college but no degree,,Yes,White,,Both parents born in the U.S.,"Yes, I agree",53
